order_id,customer_id,order_date,product_name,category,quantity,unit_price,discount_pct,final_amount,payment_method,device_type,city,order_status
ORD10215,CUST01594,2024-05-19,Cricket Bat,Sports,4,3156.67,0,12626.68,Debit Card,Tablet,Coimbatore,Delivered
ORD10216,CUST00312,2024-08-12,Football,Sports,2,1266.69,0,2533.38,Credit Card,Desktop,Surat,Delivered
ORD10217,CUST01538,2024-09-26,Badminton Racket,Sports,3,3408.87,0,10226.61,COD,Desktop,Bengaluru,Delivered
ORD10218,CUST01557,2024-11-23,History Book,Books,5,287.56,5,1365.91,Credit Card,Tablet,Indore,Delivered
ORD10219,CUST01105,2024-02-01,Technical Book,Books,3,1064.69,5,3034.37,UPI,Mobile,Bengaluru,Delivered
ORD10220,CUST00382,2024-08-04,Earphones,Electronics,5,1748.15,15,7429.64,Credit Card,Tablet,Surat,Delivered
ORD10221,CUST02343,2024-10-24,Vacuum Cleaner,Home & Kitchen,4,3111.07,10,11199.85,Net Banking,Tablet,Bengaluru,Returned
ORD10222,CUST01781,2024-04-05,History Book,Books,3,325.28,5,927.05,Credit Card,Desktop,Kolkata,Returned
ORD10223,CUST00801,2024-12-24,Rice Cooker,Home & Kitchen,3,3782.8,5,10780.98,COD,Desktop,Delhi,Cancelled
ORD10224,CUST00558,2024-11-13,Jacket,Fashion,4,1529.45,5,5811.91,UPI,Desktop,Chennai,Delivered
ORD10225,CUST00993,2024-12-10,Cycling Gloves,Sports,2,438.5,10,789.3,COD,Desktop,Kolkata,Returned
ORD10226,CUST01891,2024-09-18,Vacuum Cleaner,Home & Kitchen,5,6285.14,0,31425.7,Debit Card,Tablet,Hyderabad,Delivered
ORD10227,CUST01035,2024-10-05,Sunscreen,Beauty,1,880.9,10,792.81,UPI,Tablet,Bengaluru,Returned
ORD10228,CUST01714,2024-12-16,History Book,Books,1,604.08,10,543.67,Net Banking,Tablet,Mumbai,Delivered
ORD10229,CUST01637,2024-03-20,Bedsheet,Home & Kitchen,2,487.5,5,926.25,Credit Card,Desktop,Indore,Delivered
ORD10230,CUST00906,2024-08-17,Shampoo,Beauty,3,152.69,0,458.07,Net Banking,Desktop,Chennai,Delivered
ORD10231,CUST00352,2024-03-01,Nail Polish,Beauty,5,330.7,15,1405.47,COD,Mobile,Bhopal,Delivered
ORD10232,CUST01854,2024-11-17,Technical Book,Books,3,712.5,10,1923.75,COD,Desktop,Delhi,Delivered
ORD10233,CUST01000,2024-11-21,Mixer Grinder,Home & Kitchen,1,3525.46,0,3525.46,Credit Card,Tablet,Bengaluru,Returned
ORD10234,CUST01771,2024-04-13,Cricket Bat,Sports,4,1724.36,10,6207.7,Debit Card,Desktop,Mumbai,Returned
ORD10235,CUST00257,2024-01-07,Children Book,Books,4,233.87,10,841.93,Debit Card,Tablet,Delhi,Cancelled
ORD10236,CUST01284,2024-02-22,Cricket Bat,Sports,2,1842.7,10,3316.86,COD,Tablet,Kolkata,Cancelled
ORD10237,CUST02418,2024-11-20,Badminton Racket,Sports,3,2301.31,5,6558.73,Debit Card,Mobile,Lucknow,Cancelled
ORD10238,CUST00565,2024-03-23,Saree,Fashion,3,1853.68,0,5561.04,Debit Card,Tablet,Kolkata,Delivered
ORD10239,CUST00767,2024-08-16,Perfume,Beauty,5,1715.68,0,8578.4,UPI,Desktop,Bhopal,Returned
ORD10240,CUST02071,2024-03-27,Face Cream,Beauty,1,804.87,10,724.38,COD,Tablet,Ahmedabad,Returned
ORD10241,CUST01197,2024-03-19,Nail Polish,Beauty,4,223.69,10,805.28,Credit Card,Mobile,Pune,Returned
ORD10242,CUST00464,2024-10-25,Jacket,Fashion,4,2255.94,20,7219.01,COD,Tablet,Delhi,Cancelled
ORD10243,CUST01220,2024-08-14,Pillow Set,Home & Kitchen,1,1628.88,10,1465.99,Credit Card,Mobile,Ahmedabad,Returned
ORD10244,CUST02409,2024-11-04,Pillow Set,Home & Kitchen,1,2237.18,10,2013.46,Debit Card,Tablet,Chennai,Returned
ORD10245,CUST01152,2024-11-26,History Book,Books,2,323.69,0,647.38,Credit Card,Tablet,Jaipur,Delivered
ORD10246,CUST01686,2024-08-28,Saree,Fashion,3,8828.9,5,25162.36,Net Banking,Mobile,Pune,Delivered
ORD10247,CUST02366,2024-03-11,Technical Book,Books,2,1030.28,0,2060.56,Debit Card,Tablet,Pune,Delivered
ORD10248,CUST01863,2024-06-24,History Book,Books,1,417.83,0,417.83,UPI,Desktop,Chennai,Cancelled
ORD10249,CUST01630,2024-09-23,Yoga Mat,Sports,1,1181.02,10,1062.92,UPI,Mobile,Kolkata,Delivered
ORD10250,CUST00199,2024-08-05,Handbag,Fashion,3,1926.85,5,5491.52,Net Banking,Mobile,Delhi,Delivered
ORD10251,CUST01237,2024-07-14,Comic Book,Books,2,154.7,10,278.46,Debit Card,Mobile,Bhopal,Returned
ORD10252,CUST01252,2024-06-21,Bedsheet,Home & Kitchen,3,923.67,0,2771.01,Debit Card,Tablet,Nagpur,Delivered
ORD10253,CUST01823,2024-04-03,Kurta,Fashion,1,1809.97,0,1809.97,Debit Card,Mobile,Mumbai,Delivered
ORD10254,CUST00423,2024-07-08,Science Book,Books,4,1043.54,0,4174.16,COD,Desktop,Chennai,Delivered
ORD10255,CUST01803,2024-01-19,Cookware Set,Home & Kitchen,2,1833.35,0,3666.7,Credit Card,Desktop,Nagpur,Delivered
ORD10256,CUST00505,2024-11-03,Sneakers,Fashion,5,4678.58,10,21053.61,Credit Card,Tablet,Nagpur,Returned
ORD10257,CUST02267,2024-04-21,Hair Serum,Beauty,3,1458.57,0,4375.71,Credit Card,Tablet,Surat,Returned
ORD10258,CUST01605,2024-03-20,Biography,Books,1,688.48,5,654.06,Net Banking,Desktop,Lucknow,Returned
ORD10259,CUST00050,2024-07-20,Smartwatch,Electronics,1,7453.99,0,7453.99,Credit Card,Desktop,Coimbatore,Delivered
ORD10260,CUST00299,2024-06-22,Cookware Set,Home & Kitchen,5,1844.46,10,8300.07,Debit Card,Mobile,Surat,Delivered
ORD10261,CUST02053,2024-12-13,Smartphone,Electronics,1,22865.56,0,22865.56,Net Banking,Desktop,Kolkata,Cancelled
ORD10262,CUST00324,2024-09-09,History Book,Books,5,286.09,15,1215.88,Credit Card,Tablet,Coimbatore,Cancelled
ORD10263,CUST01792,2024-09-27,Sneakers,Fashion,4,3144.56,20,10062.59,Credit Card,Tablet,Bhopal,Cancelled
ORD10264,CUST00720,2024-07-20,T-Shirt,Fashion,4,470.14,0,1880.56,Credit Card,Mobile,Mumbai,Cancelled
ORD10265,CUST00684,2024-12-17,Technical Book,Books,2,1030.35,10,1854.63,Net Banking,Desktop,Bengaluru,Cancelled
ORD10266,CUST02362,2024-05-14,Biography,Books,1,665.47,0,665.47,UPI,Tablet,Delhi,Delivered
ORD10267,CUST01045,2024-11-06,Nail Polish,Beauty,1,252.23,10,227.01,UPI,Mobile,Coimbatore,Returned
ORD10268,CUST00189,2024-01-28,Dumbbells,Sports,5,1301.49,0,6507.45,Credit Card,Desktop,Chennai,Returned
ORD10269,CUST01311,2024-11-23,Perfume,Beauty,1,946.4,15,804.44,COD,Desktop,Bhopal,Delivered
ORD10270,CUST01906,2024-04-17,Smart TV,Electronics,1,25970.05,0,25970.05,Credit Card,Desktop,Indore,Delivered
ORD10271,CUST00994,2024-06-10,Pillow Set,Home & Kitchen,4,763.13,0,3052.52,Net Banking,Desktop,Chennai,Cancelled
ORD10272,CUST00098,2024-10-08,Resistance Bands,Sports,2,997.45,15,1695.66,Debit Card,Mobile,Jaipur,Delivered
ORD10273,CUST00976,2024-11-24,Mixer Grinder,Home & Kitchen,1,3877.48,10,3489.73,UPI,Desktop,Ahmedabad,Delivered
ORD10274,CUST01526,2024-12-28,Earphones,Electronics,1,2365.64,0,2365.64,Net Banking,Desktop,Nagpur,Delivered
ORD10275,CUST00536,2024-09-02,Laptop,Electronics,4,57744.25,0,230977.0,COD,Mobile,Pune,Cancelled
ORD10276,CUST00558,2024-05-09,Pillow Set,Home & Kitchen,4,2358.48,5,8962.22,Debit Card,Tablet,Delhi,Delivered
ORD10277,CUST01852,2024-06-18,Jeans,Fashion,4,1078.44,5,4098.07,UPI,Desktop,Ahmedabad,Returned
ORD10278,CUST00374,2024-01-27,Bedsheet,Home & Kitchen,3,472.34,20,1133.62,UPI,Tablet,Hyderabad,Returned
ORD10279,CUST02278,2024-11-06,Vacuum Cleaner,Home & Kitchen,3,7621.14,5,21720.25,Credit Card,Tablet,Jaipur,Delivered
ORD10280,CUST00812,2024-01-27,Jeans,Fashion,2,1584.47,0,3168.94,Debit Card,Desktop,Chennai,Returned
ORD10281,CUST00377,2024-01-03,Self Help,Books,3,511.05,0,1533.15,Debit Card,Desktop,Delhi,Delivered
ORD10282,CUST00708,2024-11-13,Power Bank,Electronics,5,911.4,10,4101.3,COD,Desktop,Hyderabad,Delivered
ORD10283,CUST02044,2024-09-20,Jacket,Fashion,2,2758.35,0,5516.7,Debit Card,Desktop,Coimbatore,Cancelled
ORD10284,CUST02227,2024-03-07,Resistance Bands,Sports,3,341.69,10,922.56,Net Banking,Mobile,Kolkata,Returned
ORD10285,CUST00107,2024-12-17,Science Book,Books,4,756.73,5,2875.57,UPI,Desktop,Surat,Delivered
ORD10286,CUST02393,2024-11-16,T-Shirt,Fashion,3,926.04,0,2778.12,Net Banking,Mobile,Bengaluru,Cancelled
ORD10287,CUST02359,2024-11-24,Smartwatch,Electronics,3,8911.78,15,22725.04,Credit Card,Desktop,Chennai,Returned
ORD10288,CUST02307,2024-12-01,Sneakers,Fashion,3,1945.2,5,5543.82,UPI,Mobile,Bhopal,Delivered
ORD10289,CUST00003,2024-01-20,Sunscreen,Beauty,1,421.89,0,421.89,Debit Card,Desktop,Coimbatore,Delivered
ORD10290,CUST02403,2024-12-28,Cycling Gloves,Sports,3,602.22,0,1806.66,UPI,Tablet,Coimbatore,Delivered
ORD10291,CUST01379,2024-06-22,Jeans,Fashion,3,2238.02,0,6714.06,COD,Desktop,Chennai,Cancelled
ORD10292,CUST00915,2024-09-06,Sneakers,Fashion,4,3928.41,10,14142.28,Net Banking,Tablet,Surat,Delivered
ORD10293,CUST02325,2024-03-01,Kurta,Fashion,3,1112.65,0,3337.95,Net Banking,Mobile,Bengaluru,Delivered
ORD10294,CUST00975,2024-09-04,Football,Sports,5,2341.08,0,11705.4,COD,Desktop,Chennai,Delivered
ORD10295,CUST00443,2024-01-07,Jeans,Fashion,3,2195.83,10,5928.74,Debit Card,Tablet,Mumbai,Delivered
ORD10296,CUST01964,2024-11-16,Bluetooth Speaker,Electronics,4,4348.43,0,17393.72,COD,Tablet,Lucknow,Delivered
ORD10297,CUST00697,2024-05-11,Children Book,Books,1,147.8,0,147.8,UPI,Desktop,Bengaluru,Delivered
ORD10298,CUST01767,2024-09-20,Self Help,Books,1,495.17,5,470.41,COD,Tablet,Bengaluru,Cancelled
ORD10299,CUST02213,2024-03-07,Badminton Racket,Sports,1,1054.6,5,1001.87,COD,Desktop,Lucknow,Cancelled
ORD10300,CUST01752,2024-08-27,Water Bottle,Home & Kitchen,1,365.28,10,328.75,COD,Mobile,Pune,Delivered
ORD10301,CUST01264,2024-03-10,Comic Book,Books,1,218.89,0,218.89,Credit Card,Desktop,Ahmedabad,Delivered
ORD10302,CUST01826,2024-03-13,Sunscreen,Beauty,5,362.8,10,1632.6,UPI,Mobile,Pune,Returned
ORD10303,CUST02218,2024-01-25,Nail Polish,Beauty,3,178.02,20,427.25,Credit Card,Desktop,Indore,Delivered
ORD10304,CUST00966,2024-06-18,Cycling Gloves,Sports,4,475.8,15,1617.72,COD,Desktop,Pune,Cancelled
ORD10305,CUST01840,2024-08-17,Bluetooth Speaker,Electronics,1,7368.05,15,6262.84,Net Banking,Mobile,Bengaluru,Delivered
ORD10306,CUST01057,2024-12-14,Dress,Fashion,4,901.85,0,3607.4,Debit Card,Desktop,Coimbatore,Returned
ORD10307,CUST00051,2024-08-28,Self Help,Books,5,288.16,10,1296.72,UPI,Tablet,Surat,Delivered
ORD10308,CUST00414,2024-08-19,Badminton Racket,Sports,2,925.3,0,1850.6,Credit Card,Desktop,Bhopal,Delivered
ORD10309,CUST01129,2024-09-19,Football,Sports,3,2254.79,10,6087.93,Net Banking,Desktop,Bengaluru,Delivered
ORD10310,CUST00083,2024-01-16,Badminton Racket,Sports,3,711.47,0,2134.41,UPI,Desktop,Bhopal,Cancelled
ORD10311,CUST01815,2024-12-08,Water Bottle,Home & Kitchen,4,395.24,0,1580.96,Debit Card,Desktop,Pune,Cancelled
ORD10312,CUST02116,2024-07-27,History Book,Books,1,521.24,0,521.24,COD,Desktop,Bhopal,Cancelled
ORD10313,CUST00790,2024-03-28,Earphones,Electronics,5,944.36,10,4249.62,Net Banking,Mobile,Bhopal,Delivered
ORD10314,CUST00508,2024-10-09,Smartwatch,Electronics,1,3297.64,5,3132.76,UPI,Tablet,Mumbai,Delivered
ORD10315,CUST00670,2024-12-16,Saree,Fashion,4,4858.17,0,19432.68,Net Banking,Desktop,Nagpur,Delivered
ORD10316,CUST00923,2024-03-19,Self Help,Books,4,377.28,0,1509.12,Debit Card,Tablet,Hyderabad,Returned
ORD10317,CUST00917,2024-12-21,Vacuum Cleaner,Home & Kitchen,1,7619.53,10,6857.58,Debit Card,Desktop,Surat,Delivered
ORD10318,CUST01627,2024-07-07,Water Bottle,Home & Kitchen,4,495.66,5,1883.51,COD,Tablet,Delhi,Delivered
ORD10319,CUST01133,2024-05-22,Smart TV,Electronics,5,48072.86,20,192291.44,Credit Card,Tablet,Chennai,Delivered
ORD10320,CUST01656,2024-03-25,Water Bottle,Home & Kitchen,3,658.28,0,1974.84,Debit Card,Tablet,Chennai,Delivered
ORD10321,CUST02344,2024-04-14,Technical Book,Books,4,1048.15,5,3982.97,COD,Mobile,Chennai,Delivered
ORD10322,CUST00400,2024-08-28,Children Book,Books,4,304.9,5,1158.62,Debit Card,Desktop,Bengaluru,Delivered
ORD10323,CUST01456,2024-12-11,Biography,Books,5,661.59,0,3307.95,Credit Card,Mobile,Nagpur,Returned
ORD10324,CUST01928,2024-04-10,Vacuum Cleaner,Home & Kitchen,3,10092.81,5,28764.51,COD,Mobile,Bhopal,Returned
ORD10325,CUST01693,2024-02-22,Self Help,Books,2,461.5,15,784.55,COD,Mobile,Bhopal,Cancelled
ORD10326,CUST00739,2024-12-15,Sneakers,Fashion,3,4968.39,10,13414.65,Debit Card,Mobile,Ahmedabad,Cancelled
ORD10327,CUST02006,2024-07-07,Cookware Set,Home & Kitchen,1,1646.22,0,1646.22,Debit Card,Mobile,Bengaluru,Delivered
ORD10328,CUST01529,2024-12-13,Badminton Racket,Sports,4,2436.11,10,8770.0,Credit Card,Mobile,Coimbatore,Delivered
ORD10329,CUST00421,2024-04-12,Air Purifier,Home & Kitchen,1,5179.16,0,5179.16,UPI,Desktop,Jaipur,Returned
ORD10330,CUST01777,2024-12-15,Running Shoes,Sports,1,2250.59,5,2138.06,Net Banking,Tablet,Bengaluru,Delivered
ORD10331,CUST00538,2024-12-26,Rice Cooker,Home & Kitchen,2,2385.53,0,4771.06,COD,Mobile,Nagpur,Delivered
ORD10332,CUST00197,2024-11-09,Earphones,Electronics,1,1070.96,10,963.86,Net Banking,Tablet,Delhi,Delivered
ORD10333,CUST01944,2024-07-04,Fiction Novel,Books,1,218.29,10,196.46,Net Banking,Tablet,Bengaluru,Cancelled
ORD10334,CUST00430,2024-04-20,T-Shirt,Fashion,1,509.78,15,433.31,Debit Card,Tablet,Nagpur,Delivered
ORD10335,CUST01467,2024-03-07,Dumbbells,Sports,1,1420.95,10,1278.86,UPI,Tablet,Kolkata,Delivered
ORD10336,CUST00012,2024-10-16,Cookware Set,Home & Kitchen,4,906.4,0,3625.6,UPI,Mobile,Lucknow,Returned
ORD10337,CUST00415,2024-12-25,Laptop,Electronics,4,72585.45,0,290341.8,Net Banking,Desktop,Lucknow,Delivered
ORD10338,CUST01476,2024-07-04,Handbag,Fashion,3,4951.4,5,14111.49,Debit Card,Tablet,Chennai,Delivered
ORD10339,CUST01465,2024-11-22,Shampoo,Beauty,1,182.25,0,182.25,Debit Card,Desktop,Surat,Cancelled
ORD10340,CUST01959,2024-02-13,Bedsheet,Home & Kitchen,3,698.1,0,2094.3,COD,Desktop,Lucknow,Delivered
ORD10341,CUST01795,2024-02-19,Jeans,Fashion,1,1024.27,0,1024.27,COD,Mobile,Surat,Returned
ORD10342,CUST01288,2024-12-04,Hair Serum,Beauty,2,1071.49,10,1928.68,COD,Mobile,Nagpur,Delivered
ORD10343,CUST01019,2024-08-23,Children Book,Books,3,392.37,15,1000.54,Net Banking,Desktop,Chennai,Delivered
ORD10344,CUST02031,2024-01-21,History Book,Books,5,315.89,20,1263.56,Debit Card,Mobile,Delhi,Delivered
ORD10345,CUST01881,2024-08-18,Hair Serum,Beauty,3,663.98,0,1991.94,COD,Desktop,Indore,Delivered
ORD10346,CUST00147,2024-05-16,Resistance Bands,Sports,4,360.61,10,1298.2,Credit Card,Tablet,Jaipur,Delivered
ORD10347,CUST01489,2024-11-18,Laptop,Electronics,5,70630.25,5,335493.69,Debit Card,Mobile,Bhopal,Delivered
ORD10348,CUST00909,2024-07-22,Handbag,Fashion,5,2193.29,20,8773.16,UPI,Mobile,Chennai,Delivered
ORD10349,CUST01677,2024-01-06,Water Bottle,Home & Kitchen,3,582.38,0,1747.14,COD,Mobile,Pune,Delivered
ORD10350,CUST00442,2024-07-26,Cycling Gloves,Sports,4,292.77,0,1171.08,Debit Card,Desktop,Mumbai,Cancelled
ORD10351,CUST00199,2024-09-17,Self Help,Books,4,596.47,10,2147.29,Debit Card,Tablet,Coimbatore,Delivered
ORD10352,CUST01319,2024-03-27,Nail Polish,Beauty,2,376.31,20,602.1,Debit Card,Tablet,Coimbatore,Delivered
ORD10353,CUST00566,2024-06-11,Face Wash,Beauty,2,589.78,5,1120.58,UPI,Desktop,Surat,Delivered
ORD10354,CUST00859,2024-10-18,Biography,Books,5,720.54,5,3422.56,Debit Card,Tablet,Nagpur,Returned
ORD10355,CUST02304,2024-08-23,Pillow Set,Home & Kitchen,2,2349.26,0,4698.52,UPI,Desktop,Surat,Delivered
ORD10356,CUST01561,2024-11-14,Badminton Racket,Sports,5,2554.31,5,12132.97,Credit Card,Mobile,Mumbai,Delivered
ORD10357,CUST00836,2024-10-05,Fiction Novel,Books,2,278.96,5,530.02,Credit Card,Tablet,Mumbai,Cancelled
ORD10358,CUST01179,2024-10-18,Rice Cooker,Home & Kitchen,5,1538.18,0,7690.9,COD,Tablet,Lucknow,Delivered
ORD10359,CUST01815,2024-01-24,Bluetooth Speaker,Electronics,3,4019.11,15,10248.73,UPI,Mobile,Coimbatore,Returned
ORD10360,CUST01839,2024-03-24,Science Book,Books,5,990.84,20,3963.36,Debit Card,Mobile,Lucknow,Cancelled
ORD10361,CUST00660,2024-06-14,Earphones,Electronics,5,2917.45,0,14587.25,UPI,Tablet,Bhopal,Delivered
ORD10362,CUST01234,2024-03-11,Mixer Grinder,Home & Kitchen,2,2326.41,0,4652.82,Net Banking,Desktop,Indore,Delivered
ORD10363,CUST00653,2024-04-06,Football,Sports,3,644.76,15,1644.14,Net Banking,Desktop,Jaipur,Delivered
ORD10364,CUST00895,2024-09-11,Badminton Racket,Sports,2,865.64,0,1731.28,UPI,Tablet,Jaipur,Cancelled
ORD10365,CUST00164,2024-04-21,Face Cream,Beauty,3,279.31,10,754.14,Net Banking,Tablet,Coimbatore,Delivered
ORD10366,CUST01536,2024-04-24,Vacuum Cleaner,Home & Kitchen,1,11243.39,10,10119.05,UPI,Tablet,Indore,Delivered
ORD10367,CUST02204,2024-05-03,Resistance Bands,Sports,3,639.76,0,1919.28,Credit Card,Tablet,Mumbai,Returned
ORD10368,CUST00296,2024-11-07,Self Help,Books,2,343.85,10,618.93,Net Banking,Tablet,Lucknow,Delivered
ORD10369,CUST02286,2024-02-02,T-Shirt,Fashion,3,620.46,0,1861.38,Debit Card,Mobile,Surat,Cancelled
ORD10370,CUST02191,2024-07-01,Jacket,Fashion,4,3333.35,10,12000.06,COD,Mobile,Lucknow,Cancelled
ORD10371,CUST01235,2024-10-03,Self Help,Books,5,589.18,0,2945.9,UPI,Tablet,Delhi,Delivered
ORD10372,CUST02236,2024-03-08,Rice Cooker,Home & Kitchen,1,2458.66,10,2212.79,Debit Card,Desktop,Lucknow,Delivered
ORD10373,CUST02346,2024-08-18,Jacket,Fashion,3,4546.8,0,13640.4,Debit Card,Tablet,Kolkata,Delivered
ORD10374,CUST00660,2024-06-21,Dumbbells,Sports,3,1469.32,0,4407.96,Net Banking,Mobile,Hyderabad,Returned
ORD10375,CUST00300,2024-11-28,Running Shoes,Sports,2,2373.47,20,3797.55,Net Banking,Desktop,Lucknow,Delivered
ORD10376,CUST00410,2024-12-12,Tablet PC,Electronics,5,17455.06,10,78547.77,Debit Card,Desktop,Surat,Returned
ORD10377,CUST02317,2024-09-10,Smartwatch,Electronics,4,5860.07,5,22268.27,Net Banking,Tablet,Chennai,Returned
ORD10378,CUST01359,2024-11-23,Vacuum Cleaner,Home & Kitchen,3,4517.76,0,13553.28,COD,Desktop,Ahmedabad,Delivered
ORD10379,CUST00574,2024-02-21,Hair Serum,Beauty,4,1251.24,15,4254.22,Net Banking,Tablet,Hyderabad,Delivered
ORD10380,CUST02417,2024-09-27,Bedsheet,Home & Kitchen,1,981.94,15,834.65,Net Banking,Mobile,Coimbatore,Delivered
ORD10381,CUST02416,2024-09-05,Tablet PC,Electronics,5,28586.73,10,128640.29,UPI,Tablet,Bhopal,Delivered
ORD10382,CUST00680,2024-06-17,Cookware Set,Home & Kitchen,5,2054.69,0,10273.45,Credit Card,Tablet,Bengaluru,Returned
ORD10383,CUST01998,2024-10-16,Perfume,Beauty,5,946.86,0,4734.3,UPI,Mobile,Delhi,Delivered
ORD10384,CUST00191,2024-12-12,Pillow Set,Home & Kitchen,2,1043.64,15,1774.19,COD,Mobile,Lucknow,Delivered
ORD10385,CUST01543,2024-11-09,Bedsheet,Home & Kitchen,5,962.99,5,4574.2,Net Banking,Tablet,Kolkata,Delivered
ORD10386,CUST00028,2024-08-12,Bedsheet,Home & Kitchen,4,813.33,0,3253.32,UPI,Tablet,Coimbatore,Delivered
ORD10387,CUST00645,2024-09-07,Handbag,Fashion,1,1494.54,15,1270.36,Debit Card,Desktop,Surat,Returned
ORD10388,CUST01684,2024-10-16,Self Help,Books,4,546.5,5,2076.7,COD,Mobile,Hyderabad,Delivered
ORD10389,CUST00230,2024-09-02,Earphones,Electronics,2,2061.67,0,4123.34,Net Banking,Mobile,Pune,Returned
ORD10390,CUST01931,2024-11-24,Kurta,Fashion,5,1697.72,0,8488.6,UPI,Desktop,Bengaluru,Delivered
ORD10391,CUST01404,2024-09-17,Kurta,Fashion,5,1700.68,0,8503.4,UPI,Desktop,Surat,Returned
ORD10392,CUST00613,2024-02-07,Dumbbells,Sports,4,1304.59,0,5218.36,Net Banking,Tablet,Delhi,Delivered
ORD10393,CUST00534,2024-11-18,Handbag,Fashion,5,4585.75,0,22928.75,Net Banking,Tablet,Jaipur,Delivered
ORD10394,CUST01562,2024-10-14,Bluetooth Speaker,Electronics,3,4893.29,0,14679.87,Debit Card,Desktop,Surat,Delivered
ORD10395,CUST02228,2024-10-28,Self Help,Books,3,440.47,10,1189.27,Credit Card,Desktop,Pune,Cancelled
ORD10396,CUST01294,2024-08-17,T-Shirt,Fashion,1,795.4,20,636.32,Credit Card,Desktop,Chennai,Delivered
ORD10397,CUST01129,2024-04-18,Earphones,Electronics,5,1737.36,5,8252.46,COD,Tablet,Kolkata,Cancelled
ORD10398,CUST01257,2024-03-18,Kurta,Fashion,5,1603.21,10,7214.45,Net Banking,Tablet,Chennai,Delivered
ORD10399,CUST01641,2024-07-23,History Book,Books,1,580.1,0,580.1,Debit Card,Desktop,Indore,Delivered
ORD10400,CUST01078,2024-11-16,Yoga Mat,Sports,1,543.66,0,543.66,Net Banking,Mobile,Chennai,Delivered
ORD10401,CUST00718,2024-09-10,Smartphone,Electronics,4,36734.84,20,117551.49,Net Banking,Tablet,Ahmedabad,Delivered
ORD10402,CUST00949,2024-03-26,Face Cream,Beauty,5,340.2,5,1615.95,Net Banking,Tablet,Bengaluru,Delivered
ORD10403,CUST02401,2024-02-09,Fiction Novel,Books,1,342.9,0,342.9,COD,Mobile,Jaipur,Delivered
ORD10404,CUST01424,2024-10-18,Laptop,Electronics,5,76362.98,5,362724.15,Net Banking,Desktop,Hyderabad,Cancelled
ORD10405,CUST02289,2024-01-06,Cycling Gloves,Sports,4,426.38,20,1364.42,COD,Mobile,Jaipur,Cancelled
ORD10406,CUST01814,2024-11-27,Pillow Set,Home & Kitchen,5,2398.33,5,11392.07,Net Banking,Desktop,Surat,Cancelled
ORD10407,CUST00277,2024-11-28,Lipstick,Beauty,4,653.48,10,2352.53,Credit Card,Desktop,Lucknow,Delivered
ORD10408,CUST01177,2024-08-01,Dress,Fashion,4,2519.39,5,9573.68,UPI,Mobile,Kolkata,Returned
ORD10409,CUST00749,2024-05-07,Science Book,Books,2,413.62,10,744.52,Net Banking,Tablet,Lucknow,Cancelled
ORD10410,CUST01023,2024-11-07,Handbag,Fashion,2,3894.87,0,7789.74,Debit Card,Tablet,Chennai,Returned
ORD10411,CUST01521,2024-09-25,Jeans,Fashion,1,1002.79,10,902.51,Net Banking,Tablet,Chennai,Delivered
ORD10412,CUST00222,2024-06-25,Sunscreen,Beauty,5,642.56,5,3052.16,Net Banking,Tablet,Indore,Returned
ORD10413,CUST02123,2024-05-28,Nail Polish,Beauty,1,380.9,15,323.76,Debit Card,Desktop,Chennai,Delivered
ORD10414,CUST00767,2024-09-11,Fiction Novel,Books,2,203.73,10,366.71,UPI,Tablet,Pune,Delivered
ORD10415,CUST01525,2024-06-16,Jacket,Fashion,5,3620.05,5,17195.24,COD,Desktop,Bhopal,Delivered
ORD10416,CUST00966,2024-12-22,Sunscreen,Beauty,5,614.51,0,3072.55,Debit Card,Tablet,Kolkata,Delivered
ORD10417,CUST02118,2024-11-06,Lipstick,Beauty,2,286.51,10,515.72,COD,Tablet,Nagpur,Delivered
ORD10418,CUST01042,2024-01-04,Rice Cooker,Home & Kitchen,5,2190.11,20,8760.44,Debit Card,Desktop,Bhopal,Delivered
ORD10419,CUST01410,2024-06-18,Self Help,Books,3,451.43,5,1286.58,Net Banking,Mobile,Kolkata,Cancelled
ORD10420,CUST01166,2024-08-21,Smart TV,Electronics,5,63368.43,0,316842.15,Net Banking,Desktop,Chennai,Returned
ORD10421,CUST00594,2024-06-10,Comic Book,Books,4,420.16,0,1680.64,COD,Mobile,Lucknow,Cancelled
ORD10422,CUST01408,2024-11-03,Vacuum Cleaner,Home & Kitchen,5,8681.46,10,39066.57,Credit Card,Mobile,Chennai,Returned
ORD10423,CUST01845,2024-04-15,Water Bottle,Home & Kitchen,5,696.3,10,3133.35,UPI,Desktop,Bengaluru,Delivered
ORD10424,CUST00684,2024-12-23,T-Shirt,Fashion,2,386.53,5,734.41,Credit Card,Desktop,Delhi,Returned
ORD10425,CUST00341,2024-01-25,Laptop,Electronics,4,77155.71,15,262329.41,COD,Mobile,Pune,Cancelled
ORD10426,CUST00538,2024-04-24,Cricket Bat,Sports,4,885.66,5,3365.51,UPI,Tablet,Bhopal,Delivered
ORD10427,CUST02247,2024-11-15,T-Shirt,Fashion,3,323.61,5,922.29,Net Banking,Desktop,Bengaluru,Cancelled
ORD10428,CUST01423,2024-07-21,Technical Book,Books,4,930.75,20,2978.4,Net Banking,Desktop,Jaipur,Cancelled
ORD10429,CUST00559,2024-04-10,Jeans,Fashion,3,1550.16,10,4185.43,Credit Card,Desktop,Pune,Delivered
